crop,season,soil_type,sown_month,harvested_month,water_source,ph,crop_duration_days,temperature,humidity,n,p,k
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.9,88.5,21.1,52.9,110.1,40.5,50.5
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,7.0,89.3,21.0,53.6,112.7,46.7,40.3
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.1,81.1,22.8,56.1,88.4,56.6,42.7
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.7,88.5,23.8,57.8,92.7,41.2,51.9
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.3,82.5,21.6,54.1,86.7,48.1,45.6
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.6,88.5,21.3,58.4,96.8,47.4,54.1
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.9,80.7,22.2,56.3,110.0,51.1,45.4
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.3,83.8,22.8,53.0,95.3,59.1,43.0
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.8,88.7,21.6,51.9,92.7,40.1,40.2
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.7,87.7,21.7,54.6,104.6,44.2,49.1
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.9,82.6,21.4,59.0,119.3,46.4,41.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.4,82.4,22.2,53.3,102.5,54.3,45.9
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.8,82.7,21.8,57.4,97.1,58.7,45.1
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.7,86.6,21.6,51.4,113.6,53.0,44.4
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.7,80.7,22.7,57.2,82.5,52.9,59.2
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.0,84.2,23.0,50.9,110.7,55.1,52.1
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.7,89.2,23.2,56.7,87.8,40.1,42.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.9,81.3,23.0,51.1,104.4,56.4,57.2
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.1,84.7,21.5,57.5,111.3,43.6,43.6
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.3,82.1,23.2,52.1,86.9,55.7,43.2
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.5,80.0,21.1,51.2,91.6,58.7,47.4
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.7,80.6,23.7,51.3,96.2,51.8,49.1
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.8,83.4,23.4,57.6,84.6,47.3,43.6
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.8,86.1,24.0,57.2,95.9,41.4,43.5
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.7,87.5,21.5,53.6,98.9,45.8,54.9
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.9,89.4,23.0,55.6,88.9,52.7,53.8
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.5,84.4,22.4,52.1,95.0,49.2,52.3
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.6,82.1,21.4,57.5,118.2,44.3,57.6
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.9,84.3,21.4,58.6,112.8,55.0,45.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.8,80.3,22.9,54.0,102.9,44.4,40.1
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.0,82.9,21.0,53.0,88.8,49.0,50.1
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.9,88.3,23.5,58.8,116.2,59.9,49.0
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.6,82.0,21.8,55.9,112.6,56.1,54.3
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.0,80.6,23.4,51.4,114.0,52.6,56.9
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.7,87.4,22.3,56.0,90.4,59.3,40.7
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.1,81.9,21.2,52.3,82.4,56.5,58.3
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.1,82.8,22.7,58.8,90.6,46.2,43.0
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.0,85.5,22.7,55.0,85.5,43.5,59.7
Wheat,Rabi,Loamy,Nov,May,Irrigated,7.0,84.6,23.6,59.4,117.1,55.3,40.1
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.5,82.9,23.6,56.0,119.4,58.9,59.3
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.5,89.0,21.9,58.4,119.3,54.6,43.2
Wheat,Rabi,Loamy,Nov,May,Rainfed,7.0,86.8,22.3,51.6,105.8,41.1,52.0
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.4,80.1,23.7,51.9,102.0,54.7,51.4
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.7,82.6,23.0,54.4,97.3,54.5,40.4
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.2,82.9,23.7,51.1,114.4,55.0,43.4
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.3,89.6,23.1,54.9,99.5,47.2,54.9
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.5,86.3,23.6,52.2,82.5,54.9,42.0
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.6,88.1,21.8,51.7,82.8,59.3,48.4
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.2,85.1,21.1,51.8,102.0,45.5,43.8
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.2,83.4,23.5,59.6,117.8,56.2,54.3
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.2,84.0,22.8,58.0,115.5,56.8,50.2
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.6,84.7,22.6,59.5,100.6,59.3,49.5
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.9,85.7,21.5,50.4,83.4,45.1,48.9
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.1,80.9,22.1,59.4,104.9,56.9,44.7
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.1,84.6,23.6,50.6,103.0,53.6,57.8
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.2,82.2,22.8,52.4,86.9,53.5,43.6
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.2,85.6,23.1,55.2,108.6,44.5,46.3
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.3,89.0,23.0,59.0,117.6,56.8,48.9
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.4,87.2,23.4,58.0,111.2,46.5,50.4
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.2,82.1,23.5,53.7,83.4,49.6,48.4
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.3,89.2,22.1,56.0,114.6,43.5,58.4
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.2,88.9,22.0,51.9,92.7,59.2,54.4
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.1,84.4,22.7,53.9,106.8,51.6,43.0
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.5,85.3,23.4,57.5,103.8,50.8,58.3
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.6,86.6,23.4,52.3,92.7,41.9,46.7
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.5,85.6,22.1,50.8,117.9,42.1,57.8
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.1,82.0,23.8,50.1,96.9,57.2,58.9
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.0,80.8,23.0,59.2,96.2,48.4,45.2
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.7,87.1,22.5,53.9,111.7,46.5,48.2
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.4,81.7,22.8,52.5,102.9,58.5,54.6
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.3,82.3,22.8,58.4,80.4,43.2,55.6
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.7,80.2,22.4,57.1,82.5,40.8,41.4
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.7,88.2,22.7,57.2,111.8,50.9,55.1
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.6,84.7,23.3,50.1,101.8,53.8,47.2
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.7,84.2,22.2,52.7,119.9,40.9,45.0
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.5,83.3,23.0,53.0,86.0,51.4,45.7
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,7.0,80.7,21.4,50.9,105.3,56.1,51.8
Wheat,Rabi,Loamy,Nov,May,Rainfed,7.0,88.1,21.9,59.2,107.3,55.5,52.0
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.3,86.0,22.4,56.4,113.5,53.0,48.6
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.7,89.2,21.6,51.9,80.1,59.6,54.8
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.0,86.0,21.6,55.4,107.6,54.6,47.6
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.1,86.8,21.7,53.1,90.3,47.7,45.5
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.2,82.5,21.4,58.9,110.3,52.8,43.9
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.2,81.7,21.9,57.6,94.6,49.2,42.1
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.4,81.3,21.7,51.9,88.7,58.9,51.5
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.3,83.1,23.2,52.5,94.0,43.6,41.4
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.2,82.7,22.7,57.6,108.6,46.3,46.7
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.6,80.7,22.6,50.1,84.2,53.4,46.3
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.1,86.4,23.3,52.1,82.2,57.7,45.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.1,85.4,22.3,53.8,112.9,50.1,55.3
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.7,85.5,22.8,58.2,116.7,41.7,58.0
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.4,82.3,21.1,55.9,80.7,53.5,43.6
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.5,87.6,21.2,55.9,90.2,48.3,48.2
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.3,81.5,21.2,57.1,84.9,40.8,59.9
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.9,84.0,21.1,51.6,94.7,41.0,44.8
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.5,86.2,21.2,55.8,116.5,42.2,40.2
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.2,87.0,23.6,51.8,95.1,42.6,40.6
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.1,89.7,24.0,52.0,104.3,45.4,47.9
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.9,89.8,23.4,56.3,92.6,42.1,47.9
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.2,86.5,22.4,56.4,118.9,42.0,41.3
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,7.0,85.1,21.0,58.4,108.8,57.3,53.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.8,84.7,21.1,55.4,84.8,55.7,52.8
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.4,86.4,23.9,54.4,90.2,56.1,48.6
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.3,82.6,22.6,51.1,117.4,48.4,47.5
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.0,87.6,22.1,58.7,113.4,54.0,55.9
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.5,89.1,24.0,51.1,101.1,44.9,41.6
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,7.0,81.0,21.9,59.8,104.4,43.2,50.0
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.2,88.2,23.4,54.4,108.0,48.8,50.9
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.9,89.7,21.4,54.7,112.8,57.7,43.6
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.8,82.8,22.9,53.7,105.1,58.7,55.5
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.1,80.7,23.4,54.0,115.8,44.3,53.2
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.5,88.3,23.7,54.6,106.7,46.6,55.6
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.4,87.3,23.4,54.9,107.0,48.6,59.8
Wheat,Rabi,Loamy,Nov,May,Rainfed,7.0,88.5,23.6,58.8,91.0,42.1,55.0
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.4,89.7,23.6,56.6,89.0,59.5,51.3
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.3,83.9,22.9,54.0,103.5,46.3,40.2
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.3,81.3,21.8,59.3,111.2,54.4,52.4
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.1,87.2,23.4,58.0,86.6,59.0,44.3
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.8,83.7,23.3,53.9,101.8,59.5,45.4
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.8,88.3,21.0,54.8,108.5,48.6,53.4
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.2,82.2,22.9,57.1,98.0,41.3,50.8
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,7.0,81.8,22.6,50.1,101.6,43.5,40.8
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.7,88.1,23.3,51.6,109.2,50.1,41.6
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.4,80.5,23.1,56.0,87.0,43.8,46.6
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.5,85.4,22.0,59.2,86.8,50.6,48.2
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.1,89.1,23.4,56.1,89.4,53.5,42.9
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.5,89.8,21.5,52.2,117.8,47.1,47.9
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.8,89.4,21.7,55.3,93.0,44.0,41.5
Wheat,Rabi,Loamy,Nov,May,Irrigated,7.0,83.1,22.3,59.7,109.7,47.5,53.3
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.4,84.9,22.4,59.6,97.3,55.3,42.3
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.6,85.0,21.5,51.5,102.4,44.2,55.2
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.4,85.4,21.5,55.6,98.2,46.9,43.8
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.1,85.8,21.3,52.5,83.9,57.8,41.0
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.8,80.4,22.7,55.1,94.3,51.9,40.2
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.5,83.7,22.2,55.9,119.9,57.3,55.9
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.7,84.5,22.5,52.5,110.8,51.7,56.4
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.3,83.3,21.4,58.3,114.1,44.6,49.0
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.4,84.4,23.3,54.0,80.5,53.5,48.6
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,7.0,87.7,23.6,57.0,111.3,52.9,52.7
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.8,86.1,22.3,53.3,86.4,47.4,47.1
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.5,80.9,22.3,51.2,101.3,46.4,43.9
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.5,85.4,22.9,50.1,87.2,50.7,45.9
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.4,82.0,23.9,58.3,94.5,51.3,42.2
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.7,83.5,22.3,53.9,98.0,59.1,41.8
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.3,81.9,23.2,51.5,83.2,41.4,45.3
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.7,80.2,23.6,58.1,106.8,43.4,54.9
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.7,87.3,21.3,53.0,83.3,47.9,48.2
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.6,80.1,23.7,52.1,119.6,59.0,44.1
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.2,81.2,24.0,51.3,86.9,41.8,59.6
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.6,82.2,21.6,55.4,98.9,50.7,42.4
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.6,89.6,21.9,50.0,95.4,51.1,44.1
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.5,82.5,23.0,53.0,98.8,48.4,51.6
Wheat,Rabi,Loamy,Nov,May,Irrigated,7.0,88.3,22.8,56.5,81.5,57.3,51.2
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.7,89.8,21.8,52.3,101.6,43.2,43.1
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.2,88.4,22.9,57.8,107.9,54.7,49.7
Wheat,Rabi,Loamy,Nov,May,Rainfed,7.0,87.1,21.3,58.4,86.5,52.1,43.4
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.5,85.9,22.4,51.4,99.8,42.7,45.5
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.9,82.6,23.9,59.8,97.1,59.0,52.3
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.1,87.5,23.2,54.2,100.0,54.8,49.7
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.1,86.7,22.1,51.9,102.4,41.5,53.6
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.3,83.1,21.2,57.3,104.0,42.8,44.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.4,87.0,22.2,56.6,90.1,53.1,51.9
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.0,80.5,22.3,56.5,110.4,49.1,47.4
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.4,89.9,21.0,50.0,114.5,40.2,52.7
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.1,89.9,23.9,55.2,103.9,53.0,58.8
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.2,84.5,22.9,50.8,108.4,44.4,50.7
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.3,85.5,23.4,59.3,111.9,46.1,55.5
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.2,85.8,21.1,56.5,119.9,48.6,40.1
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.7,82.5,22.8,56.1,112.3,59.3,44.0
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.4,89.6,23.1,50.4,113.9,50.1,56.9
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.6,83.0,22.2,52.7,97.1,56.5,58.1
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.8,88.6,22.3,52.6,99.5,50.0,44.9
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.5,88.1,21.3,58.5,118.0,57.6,54.8
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.2,87.3,23.2,58.5,97.2,51.9,50.9
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.8,86.2,21.6,55.5,116.4,41.0,54.7
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.5,84.8,22.4,58.9,95.5,52.4,45.2
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.1,82.0,23.0,51.2,94.7,59.6,49.0
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.8,80.7,23.9,51.8,101.9,50.6,49.7
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,7.0,83.4,21.2,52.9,118.8,53.5,43.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.0,89.8,22.8,52.6,118.0,43.8,42.5
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.4,88.2,23.1,53.5,98.8,52.1,43.2
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.2,85.1,22.9,58.9,101.3,44.2,48.0
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.6,84.1,22.1,59.2,83.9,51.2,52.0
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.9,83.7,22.8,57.0,87.1,48.1,41.7
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.0,82.8,21.0,56.9,109.9,57.9,46.7
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.8,87.4,23.0,52.7,87.7,54.4,42.1
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.8,81.4,23.6,57.3,88.4,54.6,53.5
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.0,88.6,23.1,57.8,105.5,47.0,54.6
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.4,88.5,21.3,50.7,111.6,45.6,58.9
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.7,80.5,22.6,57.8,105.4,45.9,55.4
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.4,82.3,23.7,56.8,105.9,54.1,45.9
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.8,85.3,21.4,53.7,81.8,51.2,49.4
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.7,88.6,22.5,52.7,94.3,48.5,54.3
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.1,82.5,23.3,51.4,111.1,43.3,40.1
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.6,83.8,21.6,59.6,82.9,50.1,57.3
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.4,89.4,21.7,50.9,102.2,56.9,52.3
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.4,81.4,23.5,51.0,117.8,57.2,54.0
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.0,85.7,21.9,53.3,106.7,49.7,47.3
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.2,81.1,21.7,51.2,119.8,54.1,42.8
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.8,80.3,23.2,50.2,103.7,58.9,50.3
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.6,83.7,21.1,59.8,95.2,57.3,48.1
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.7,84.1,22.5,57.5,99.2,46.5,47.0
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.4,84.5,23.0,59.0,117.4,51.3,54.8
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.3,87.4,23.8,51.2,109.1,42.8,54.9
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.4,89.8,21.2,50.7,82.7,42.3,49.0
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.7,80.4,23.9,56.5,84.9,49.6,56.5
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.2,90.0,22.6,57.5,104.2,47.2,47.8
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.4,88.0,22.9,56.0,115.0,45.2,46.7
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.8,81.6,23.8,57.4,86.6,41.4,58.8
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.1,88.8,21.0,54.8,82.1,48.9,57.8
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.6,80.1,23.8,54.5,90.5,57.5,47.2
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.1,86.0,23.4,54.3,85.3,57.5,43.1
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.4,86.8,22.8,53.5,93.6,54.9,58.8
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.6,89.8,23.1,58.0,109.2,57.9,58.6
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.3,88.7,23.0,58.0,94.7,49.1,42.3
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.4,86.7,23.1,59.0,85.5,45.1,50.6
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.1,83.8,21.8,58.2,82.7,40.3,55.7
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.6,86.8,21.5,53.2,114.8,42.9,42.9
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.9,89.9,22.7,56.7,99.9,57.5,46.0
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.0,86.6,21.9,53.6,117.5,44.5,56.1
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.5,85.0,22.9,55.5,104.7,53.6,55.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.1,85.4,21.5,58.7,101.3,59.6,55.0
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.2,80.4,23.7,51.3,94.7,48.6,54.8
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.0,89.3,22.5,51.3,98.8,56.2,47.4
Wheat,Rabi,Loamy,Nov,May,Irrigated,6.5,86.1,22.8,54.2,95.5,52.3,54.8
Wheat,Rabi,Loamy,Dec,Jun,Rainfed,6.7,87.6,21.0,54.4,110.3,51.0,45.3
Wheat,Rabi,Loamy,Oct,Apr,Irrigated,6.8,89.6,22.1,54.0,97.4,53.6,55.1
Wheat,Rabi,Loamy,Nov,May,Rainfed,6.2,88.6,22.3,53.1,105.3,42.1,48.9
Wheat,Rabi,Loamy,Dec,Jun,Irrigated,6.3,80.5,22.0,56.4,119.1,45.3,50.5
Wheat,Rabi,Loamy,Oct,Apr,Rainfed,6.7,88.8,22.1,57.5,81.8,56.7,47.0
Maize,Kharif,Sandy,Jun,Sep,Irrigated,5.7,109.0,24.0,65.5,161.0,87.6,84.5
Maize,Kharif,Sandy,Jul,Oct,Rainfed,6.9,105.2,24.2,76.4,121.1,71.6,82.6
Maize,Kharif,Sandy,Jun,Sep,Irrigated,6.6,106.7,20.9,60.9,166.3,64.0,76.1
Maize,Kharif,Sandy,Jul,Oct,Rainfed,5.9,108.1,19.4,73.8,140.6,78.4,78.7
Maize,Kharif,Sandy,Jun,Sep,Irrigated,6.6,107.2,24.9,78.9,159.1,73.6,73.1
Maize,Kharif,Sandy,Jul,Oct,Rainfed,6.3,108.0,25.5,79.1,129.6,86.5,86.6
Maize,Kharif,Sandy,Jun,Sep,Irrigated,5.6,109.2,24.0,65.4,169.5,64.0,69.6
Maize,Kharif,Sandy,Jul,Oct,Rainfed,6.6,108.5,23.6,83.4,159.3,73.1,70.2
Maize,Kharif,Sandy,Jun,Sep,Irrigated,5.5,105.3,26.1,69.9,129.8,68.1,72.5
Maize,Kharif,Sandy,Jul,Oct,Rainfed,6.0,109.1,24.0,64.9,157.6,66.5,61.4
Maize,Kharif,Sandy,Jun,Sep,Irrigated,6.0,106.3,25.0,63.0,171.7,66.3,68.9
Maize,Kharif,Sandy,Jul,Oct,Rainfed,6.5,106.9,21.3,76.5,158.3,75.0,89.5
Maize,Kharif,Sandy,Jun,Sep,Irrigated,6.7,109.9,18.4,61.3,130.7,62.6,78.2
Maize,Kharif,Sandy,Jul,Oct,Rainfed,6.9,107.2,25.3,83.8,128.4,65.4,69.0
Maize,Kharif,Sandy,Jun,Sep,Irrigated,6.2,108.1,18.8,71.2,129.0,82.1,64.2
Maize,Kharif,Sandy,Jul,Oct,Rainfed,5.9,105.8,24.9,68.5,176.3,85.2,61.0
Maize,Kharif,Sandy,Jun,Sep,Irrigated,6.8,109.0,19.3,60.6,143.8,79.6,70.3
